id,customer_id,merchant_id,status,created_at,updated_at
318,67,3,shipped,2012-03-16 16:54:25 UTC,2012-03-16 16:54:25 UTC
319,67,90,shipped,2012-03-22 17:54:25 UTC,2012-03-22 17:54:25 UTC
320,67,83,shipped,2012-03-11 22:54:25 UTC,2012-03-11 22:54:25 UTC
321,67,74,shipped,2012-03-25 14:54:25 UTC,2012-03-25 14:54:25 UTC
322,69,42,shipped,2012-03-11 04:54:25 UTC,2012-03-11 04:54:25 UTC
323,69,10,shipped,2012-03-23 17:54:25 UTC,2012-03-23 17:54:25 UTC
324,69,98,shipped,2012-03-22 11:54:25 UTC,2012-03-22 11:54:25 UTC
325,69,62,shipped,2012-03-08 04:54:25 UTC,2012-03-08 04:54:25 UTC
326,69,84,shipped,2012-03-17 20:54:25 UTC,2012-03-17 20:54:25 UTC
327,69,51,shipped,2012-03-19 14:54:25 UTC,2012-03-19 14:54:25 UTC
328,69,25,shipped,2012-03-13 06:54:25 UTC,2012-03-13 06:54:25 UTC
329,69,54,shipped,2012-03-09 09:54:25 UTC,2012-03-09 09:54:25 UTC
330,69,32,shipped,2012-03-23 16:54:25 UTC,2012-03-23 16:54:25 UTC
331,70,30,shipped,2012-03-10 12:54:25 UTC,2012-03-10 12:54:25 UTC
332,70,53,shipped,2012-03-18 16:54:26 UTC,2012-03-18 16:54:26 UTC
333,70,75,shipped,2012-03-13 05:54:26 UTC,2012-03-13 05:54:26 UTC
334,70,18,shipped,2012-03-18 06:54:26 UTC,2012-03-18 06:54:26 UTC
335,70,41,shipped,2012-03-14 15:54:26 UTC,2012-03-14 15:54:26 UTC
336,71,49,shipped,2012-03-10 21:54:26 UTC,2012-03-10 21:54:26 UTC
337,71,53,shipped,2012-03-13 14:54:26 UTC,2012-03-13 14:54:26 UTC
338,71,89,shipped,2012-03-08 02:54:26 UTC,2012-03-08 02:54:26 UTC
339,71,61,shipped,2012-03-17 08:54:26 UTC,2012-03-17 08:54:26 UTC
340,71,88,shipped,2012-03-14 03:54:26 UTC,2012-03-14 03:54:26 UTC
341,71,12,shipped,2012-03-08 05:54:26 UTC,2012-03-08 05:54:26 UTC
342,72,73,shipped,2012-03-17 10:54:26 UTC,2012-03-17 10:54:26 UTC
343,72,4,shipped,2012-03-09 07:54:26 UTC,2012-03-09 07:54:26 UTC
344,72,36,shipped,2012-03-13 19:54:26 UTC,2012-03-13 19:54:26 UTC
345,72,40,shipped,2012-03-21 01:54:26 UTC,2012-03-21 01:54:26 UTC
346,73,1,shipped,2012-03-09 16:54:26 UTC,2012-03-09 16:54:26 UTC
347,73,20,shipped,2012-03-14 15:54:26 UTC,2012-03-14 15:54:26 UTC
348,73,67,shipped,2012-03-12 05:54:26 UTC,2012-03-12 05:54:26 UTC
349,74,83,shipped,2012-03-19 21:54:26 UTC,2012-03-19 21:54:26 UTC
350,74,7,shipped,2012-03-09 21:54:26 UTC,2012-03-09 21:54:26 UTC
351,74,100,shipped,2012-03-24 22:54:26 UTC,2012-03-24 22:54:26 UTC
352,74,97,shipped,2012-03-13 11:54:26 UTC,2012-03-13 11:54:26 UTC
353,74,78,shipped,2012-03-09 17:54:26 UTC,2012-03-09 17:54:26 UTC
354,74,36,shipped,2012-03-06 16:54:27 UTC,2012-03-06 16:54:27 UTC
355,74,81,shipped,2012-03-17 13:54:27 UTC,2012-03-17 13:54:27 UTC
356,74,8,shipped,2012-03-14 16:54:27 UTC,2012-03-14 16:54:27 UTC
357,74,88,shipped,2012-03-07 07:54:27 UTC,2012-03-07 07:54:27 UTC
358,75,11,shipped,2012-03-06 22:54:27 UTC,2012-03-06 22:54:27 UTC
359,75,52,shipped,2012-03-25 21:54:27 UTC,2012-03-25 21:54:27 UTC
360,75,67,shipped,2012-03-07 09:54:27 UTC,2012-03-07 09:54:27 UTC
361,75,62,shipped,2012-03-27 04:54:27 UTC,2012-03-27 04:54:27 UTC
362,75,15,shipped,2012-03-21 01:54:27 UTC,2012-03-21 01:54:27 UTC
363,75,79,shipped,2012-03-20 12:54:27 UTC,2012-03-20 12:54:27 UTC
364,75,83,shipped,2012-03-18 05:54:27 UTC,2012-03-18 05:54:27 UTC
365,75,42,shipped,2012-03-07 21:54:27 UTC,2012-03-07 21:54:27 UTC
366,75,85,shipped,2012-03-17 01:54:27 UTC,2012-03-17 01:54:27 UTC
367,76,70,shipped,2012-03-23 21:54:27 UTC,2012-03-23 21:54:27 UTC
368,76,18,shipped,2012-03-26 15:54:27 UTC,2012-03-26 15:54:27 UTC
369,76,88,shipped,2012-03-27 01:54:27 UTC,2012-03-27 01:54:27 UTC
370,76,11,shipped,2012-03-11 16:54:27 UTC,2012-03-11 16:54:27 UTC
371,76,4,shipped,2012-03-12 04:54:27 UTC,2012-03-12 04:54:27 UTC
372,76,88,shipped,2012-03-08 15:54:27 UTC,2012-03-08 15:54:27 UTC
373,76,7,shipped,2012-03-08 10:54:27 UTC,2012-03-08 10:54:27 UTC
374,77,57,shipped,2012-03-24 07:54:27 UTC,2012-03-24 07:54:27 UTC
375,77,7,shipped,2012-03-22 06:54:28 UTC,2012-03-22 06:54:28 UTC
376,77,90,shipped,2012-03-15 07:54:28 UTC,2012-03-15 07:54:28 UTC
377,77,68,shipped,2012-03-16 23:54:28 UTC,2012-03-16 23:54:28 UTC
378,77,52,shipped,2012-03-18 03:54:28 UTC,2012-03-18 03:54:28 UTC
379,77,89,shipped,2012-03-09 08:54:28 UTC,2012-03-09 08:54:28 UTC
380,77,13,shipped,2012-03-19 15:54:28 UTC,2012-03-19 15:54:28 UTC
381,77,24,shipped,2012-03-08 23:54:28 UTC,2012-03-08 23:54:28 UTC
382,77,28,shipped,2012-03-22 13:54:28 UTC,2012-03-22 13:54:28 UTC
383,77,60,shipped,2012-03-06 15:54:28 UTC,2012-03-06 15:54:28 UTC
384,78,5,shipped,2012-03-19 13:54:28 UTC,2012-03-19 13:54:28 UTC
385,78,5,shipped,2012-03-16 22:54:28 UTC,2012-03-16 22:54:28 UTC
386,78,44,shipped,2012-03-09 16:54:28 UTC,2012-03-09 16:54:28 UTC
387,79,66,shipped,2012-03-26 16:54:28 UTC,2012-03-26 16:54:28 UTC
388,79,38,shipped,2012-03-25 12:54:28 UTC,2012-03-25 12:54:28 UTC
389,79,40,shipped,2012-03-07 23:54:28 UTC,2012-03-07 23:54:28 UTC
390,79,29,shipped,2012-03-27 13:54:28 UTC,2012-03-27 13:54:28 UTC
391,79,78,shipped,2012-03-19 22:54:28 UTC,2012-03-19 22:54:28 UTC
392,80,53,shipped,2012-03-15 00:54:28 UTC,2012-03-15 00:54:28 UTC
393,80,49,shipped,2012-03-17 18:54:28 UTC,2012-03-17 18:54:28 UTC
394,80,59,shipped,2012-03-13 23:54:28 UTC,2012-03-13 23:54:28 UTC
395,80,14,shipped,2012-03-19 10:54:29 UTC,2012-03-19 10:54:29 UTC
396,80,44,shipped,2012-03-11 08:54:29 UTC,2012-03-11 08:54:29 UTC
397,80,6,shipped,2012-03-22 14:54:29 UTC,2012-03-22 14:54:29 UTC
398,80,57,shipped,2012-03-22 22:54:29 UTC,2012-03-22 22:54:29 UTC
399,80,32,shipped,2012-03-09 23:54:29 UTC,2012-03-09 23:54:29 UTC
400,80,37,shipped,2012-03-24 08:54:29 UTC,2012-03-24 08:54:29 UTC
401,82,4,shipped,2012-03-08 03:54:29 UTC,2012-03-08 03:54:29 UTC
402,83,30,shipped,2012-03-14 15:54:29 UTC,2012-03-14 15:54:29 UTC
403,83,36,shipped,2012-03-26 02:54:29 UTC,2012-03-26 02:54:29 UTC
404,84,51,shipped,2012-03-07 06:54:29 UTC,2012-03-07 06:54:29 UTC
405,84,42,shipped,2012-03-14 01:54:29 UTC,2012-03-14 01:54:29 UTC
406,84,77,shipped,2012-03-14 11:54:29 UTC,2012-03-14 11:54:29 UTC
407,84,10,shipped,2012-03-27 11:54:29 UTC,2012-03-27 11:54:29 UTC
408,84,79,shipped,2012-03-13 11:54:29 UTC,2012-03-13 11:54:29 UTC
409,84,3,shipped,2012-03-19 00:54:29 UTC,2012-03-19 00:54:29 UTC
410,86,52,shipped,2012-03-12 12:54:30 UTC,2012-03-12 12:54:30 UTC
411,86,39,shipped,2012-03-20 21:54:30 UTC,2012-03-20 21:54:30 UTC
412,86,62,shipped,2012-03-06 15:54:30 UTC,2012-03-06 15:54:30 UTC
413,86,71,shipped,2012-03-07 19:54:30 UTC,2012-03-07 19:54:30 UTC
414,86,82,shipped,2012-03-09 03:54:30 UTC,2012-03-09 03:54:30 UTC
415,86,6,shipped,2012-03-13 22:54:30 UTC,2012-03-13 22:54:30 UTC
416,86,91,shipped,2012-03-16 20:54:30 UTC,2012-03-16 20:54:30 UTC
417,86,36,shipped,2012-03-23 14:54:30 UTC,2012-03-23 14:54:30 UTC
418,87,1,shipped,2012-03-11 17:54:30 UTC,2012-03-11 17:54:30 UTC
419,87,27,shipped,2012-03-16 07:54:30 UTC,2012-03-16 07:54:30 UTC
420,87,89,shipped,2012-03-16 06:54:30 UTC,2012-03-16 06:54:30 UTC
421,87,27,shipped,2012-03-27 09:54:30 UTC,2012-03-27 09:54:30 UTC
422,87,89,shipped,2012-03-09 09:54:30 UTC,2012-03-09 09:54:30 UTC
423,87,51,shipped,2012-03-11 12:54:30 UTC,2012-03-11 12:54:30 UTC
424,87,89,shipped,2012-03-19 02:54:30 UTC,2012-03-19 02:54:30 UTC
425,88,57,shipped,2012-03-21 21:54:30 UTC,2012-03-21 21:54:30 UTC
426,88,69,shipped,2012-03-18 08:54:30 UTC,2012-03-18 08:54:30 UTC
427,88,27,shipped,2012-03-12 11:54:30 UTC,2012-03-12 11:54:30 UTC
428,88,16,shipped,2012-03-13 05:54:30 UTC,2012-03-13 05:54:30 UTC
429,88,88,shipped,2012-03-20 21:54:31 UTC,2012-03-20 21:54:31 UTC
430,88,56,shipped,2012-03-10 00:54:31 UTC,2012-03-10 00:54:31 UTC
431,88,12,shipped,2012-03-12 18:54:31 UTC,2012-03-12 18:54:31 UTC
432,88,58,shipped,2012-03-20 20:54:31 UTC,2012-03-20 20:54:31 UTC
433,89,28,shipped,2012-03-24 17:54:31 UTC,2012-03-24 17:54:31 UTC
434,89,84,shipped,2012-03-07 04:54:31 UTC,2012-03-07 04:54:31 UTC
435,89,62,shipped,2012-03-07 17:54:31 UTC,2012-03-07 17:54:31 UTC
436,89,66,shipped,2012-03-22 11:54:31 UTC,2012-03-22 11:54:31 UTC
437,89,40,shipped,2012-03-15 17:54:31 UTC,2012-03-15 17:54:31 UTC
438,90,22,shipped,2012-03-13 07:54:31 UTC,2012-03-13 07:54:31 UTC
439,90,63,shipped,2012-03-24 01:54:31 UTC,2012-03-24 01:54:31 UTC
440,91,31,shipped,2012-03-26 17:54:31 UTC,2012-03-26 17:54:31 UTC
441,91,59,shipped,2012-03-06 16:54:31 UTC,2012-03-06 16:54:31 UTC
442,91,79,shipped,2012-03-23 11:54:31 UTC,2012-03-23 11:54:31 UTC
443,91,13,shipped,2012-03-11 13:54:31 UTC,2012-03-11 13:54:31 UTC
444,92,37,shipped,2012-03-21 05:54:31 UTC,2012-03-21 05:54:31 UTC
445,92,22,shipped,2012-03-22 08:54:31 UTC,2012-03-22 08:54:31 UTC
446,92,69,shipped,2012-03-23 10:54:31 UTC,2012-03-23 10:54:31 UTC
447,92,53,shipped,2012-03-20 04:54:31 UTC,2012-03-20 04:54:31 UTC
448,92,62,shipped,2012-03-22 04:54:31 UTC,2012-03-22 04:54:31 UTC
449,92,97,shipped,2012-03-10 18:54:31 UTC,2012-03-10 18:54:31 UTC
450,92,9,shipped,2012-03-23 07:54:32 UTC,2012-03-23 07:54:32 UTC
451,92,26,shipped,2012-03-13 16:54:32 UTC,2012-03-13 16:54:32 UTC
452,92,52,shipped,2012-03-21 12:54:32 UTC,2012-03-21 12:54:32 UTC
453,92,89,shipped,2012-03-18 23:54:32 UTC,2012-03-18 23:54:32 UTC
454,93,53,shipped,2012-03-20 12:54:32 UTC,2012-03-20 12:54:32 UTC
455,93,60,shipped,2012-03-26 07:54:32 UTC,2012-03-26 07:54:32 UTC
456,93,73,shipped,2012-03-18 22:54:32 UTC,2012-03-18 22:54:32 UTC
457,93,74,shipped,2012-03-07 13:54:32 UTC,2012-03-07 13:54:32 UTC
458,94,95,shipped,2012-03-22 02:54:32 UTC,2012-03-22 02:54:32 UTC
459,94,61,shipped,2012-03-19 06:54:32 UTC,2012-03-19 06:54:32 UTC
460,94,68,shipped,2012-03-07 02:54:32 UTC,2012-03-07 02:54:32 UTC
461,94,52,shipped,2012-03-19 05:54:32 UTC,2012-03-19 05:54:32 UTC
462,94,62,shipped,2012-03-08 18:54:32 UTC,2012-03-08 18:54:32 UTC
463,94,30,shipped,2012-03-18 21:54:32 UTC,2012-03-18 21:54:32 UTC
464,94,26,shipped,2012-03-14 03:54:32 UTC,2012-03-14 03:54:32 UTC
465,94,41,shipped,2012-03-21 17:54:32 UTC,2012-03-21 17:54:32 UTC
466,95,6,shipped,2012-03-25 16:54:32 UTC,2012-03-25 16:54:32 UTC
467,95,32,shipped,2012-03-20 16:54:32 UTC,2012-03-20 16:54:32 UTC
468,96,45,shipped,2012-03-10 11:54:32 UTC,2012-03-10 11:54:32 UTC
469,96,69,shipped,2012-03-26 03:54:32 UTC,2012-03-26 03:54:32 UTC
470,96,5,shipped,2012-03-23 20:54:32 UTC,2012-03-23 20:54:32 UTC
471,97,83,shipped,2012-03-09 11:54:32 UTC,2012-03-09 11:54:32 UTC
472,97,44,shipped,2012-03-24 11:54:33 UTC,2012-03-24 11:54:33 UTC
473,98,85,shipped,2012-03-13 07:54:33 UTC,2012-03-13 07:54:33 UTC
474,98,4,shipped,2012-03-15 16:54:33 UTC,2012-03-15 16:54:33 UTC
475,99,78,shipped,2012-03-07 14:54:33 UTC,2012-03-07 14:54:33 UTC
476,99,23,shipped,2012-03-11 04:54:33 UTC,2012-03-11 04:54:33 UTC
477,99,15,shipped,2012-03-26 03:54:33 UTC,2012-03-26 03:54:33 UTC
478,99,57,shipped,2012-03-25 09:54:33 UTC,2012-03-25 09:54:33 UTC
479,99,68,shipped,2012-03-26 13:54:33 UTC,2012-03-26 13:54:33 UTC
480,99,3,shipped,2012-03-19 04:54:33 UTC,2012-03-19 04:54:33 UTC
481,101,39,shipped,2012-03-25 18:54:33 UTC,2012-03-25 18:54:33 UTC
482,102,33,shipped,2012-03-26 22:54:33 UTC,2012-03-26 22:54:33 UTC
483,102,35,shipped,2012-03-10 08:54:33 UTC,2012-03-10 08:54:33 UTC
484,103,1,shipped,2012-03-10 16:54:33 UTC,2012-03-10 16:54:33 UTC
485,103,28,shipped,2012-03-23 10:54:33 UTC,2012-03-23 10:54:33 UTC
486,103,47,shipped,2012-03-07 00:54:33 UTC,2012-03-07 00:54:33 UTC
487,103,86,shipped,2012-03-12 10:54:33 UTC,2012-03-12 10:54:33 UTC
488,103,82,shipped,2012-03-23 19:54:33 UTC,2012-03-23 19:54:33 UTC
489,103,88,shipped,2012-03-19 12:54:33 UTC,2012-03-19 12:54:33 UTC
490,104,1,shipped,2012-03-08 10:54:33 UTC,2012-03-08 10:54:33 UTC
491,104,72,shipped,2012-03-09 11:54:33 UTC,2012-03-09 11:54:33 UTC
492,104,9,shipped,2012-03-18 22:54:33 UTC,2012-03-18 22:54:33 UTC
493,104,12,shipped,2012-03-18 04:54:34 UTC,2012-03-18 04:54:34 UTC
494,104,46,shipped,2012-03-18 03:54:34 UTC,2012-03-18 03:54:34 UTC
495,104,85,shipped,2012-03-11 01:54:34 UTC,2012-03-11 01:54:34 UTC
496,105,30,shipped,2012-03-18 06:54:34 UTC,2012-03-18 06:54:34 UTC
497,105,90,shipped,2012-03-11 11:54:34 UTC,2012-03-11 11:54:34 UTC
498,105,92,shipped,2012-03-13 09:54:34 UTC,2012-03-13 09:54:34 UTC
499,105,23,shipped,2012-03-10 00:54:34 UTC,2012-03-10 00:54:34 UTC
500,105,30,shipped,2012-03-23 16:54:34 UTC,2012-03-23 16:54:34 UTC
501,105,53,shipped,2012-03-19 13:54:34 UTC,2012-03-19 13:54:34 UTC
502,105,42,shipped,2012-03-16 21:54:34 UTC,2012-03-16 21:54:34 UTC
503,105,20,shipped,2012-03-21 15:54:34 UTC,2012-03-21 15:54:34 UTC
504,107,68,shipped,2012-03-11 18:54:34 UTC,2012-03-11 18:54:34 UTC
505,107,39,shipped,2012-03-14 06:54:34 UTC,2012-03-14 06:54:34 UTC
506,107,80,shipped,2012-03-25 15:54:34 UTC,2012-03-25 15:54:34 UTC
507,107,33,shipped,2012-03-25 06:54:34 UTC,2012-03-25 06:54:34 UTC
508,107,77,shipped,2012-03-11 05:54:34 UTC,2012-03-11 05:54:34 UTC
509,107,74,shipped,2012-03-20 18:54:34 UTC,2012-03-20 18:54:34 UTC
510,107,41,shipped,2012-03-25 19:54:34 UTC,2012-03-25 19:54:34 UTC
511,107,14,shipped,2012-03-24 12:54:34 UTC,2012-03-24 12:54:34 UTC
512,107,28,shipped,2012-03-14 23:54:34 UTC,2012-03-14 23:54:34 UTC
513,107,45,shipped,2012-03-19 01:54:35 UTC,2012-03-19 01:54:35 UTC
514,108,35,shipped,2012-03-12 08:54:35 UTC,2012-03-12 08:54:35 UTC
515,108,25,shipped,2012-03-21 18:54:35 UTC,2012-03-21 18:54:35 UTC
516,108,42,shipped,2012-03-09 03:54:35 UTC,2012-03-09 03:54:35 UTC
517,108,24,shipped,2012-03-24 06:54:35 UTC,2012-03-24 06:54:35 UTC
518,108,60,shipped,2012-03-07 01:54:35 UTC,2012-03-07 01:54:35 UTC
519,108,97,shipped,2012-03-17 16:54:35 UTC,2012-03-17 16:54:35 UTC
520,108,61,shipped,2012-03-07 09:54:35 UTC,2012-03-07 09:54:35 UTC
521,108,86,shipped,2012-03-23 22:54:35 UTC,2012-03-23 22:54:35 UTC
522,108,2,shipped,2012-03-19 05:54:35 UTC,2012-03-19 05:54:35 UTC
523,109,17,shipped,2012-03-12 16:54:35 UTC,2012-03-12 16:54:35 UTC
524,109,43,shipped,2012-03-10 22:54:35 UTC,2012-03-10 22:54:35 UTC
525,109,36,shipped,2012-03-12 19:54:35 UTC,2012-03-12 19:54:35 UTC
526,109,20,shipped,2012-03-15 05:54:35 UTC,2012-03-15 05:54:35 UTC
527,109,61,shipped,2012-03-11 20:54:35 UTC,2012-03-11 20:54:35 UTC
528,110,95,shipped,2012-03-19 15:54:35 UTC,2012-03-19 15:54:35 UTC
529,110,79,shipped,2012-03-07 04:54:35 UTC,2012-03-07 04:54:35 UTC
530,110,11,shipped,2012-03-16 22:54:35 UTC,2012-03-16 22:54:35 UTC
531,110,46,shipped,2012-03-11 00:54:35 UTC,2012-03-11 00:54:35 UTC
532,110,30,shipped,2012-03-11 14:54:35 UTC,2012-03-11 14:54:35 UTC
533,110,90,shipped,2012-03-19 03:54:35 UTC,2012-03-19 03:54:35 UTC
534,110,5,shipped,2012-03-21 07:54:35 UTC,2012-03-21 07:54:35 UTC
535,110,82,shipped,2012-03-23 13:54:35 UTC,2012-03-23 13:54:35 UTC
536,110,58,shipped,2012-03-25 22:54:35 UTC,2012-03-25 22:54:35 UTC
537,111,84,shipped,2012-03-16 02:54:35 UTC,2012-03-16 02:54:35 UTC
538,111,8,shipped,2012-03-20 07:54:35 UTC,2012-03-20 07:54:35 UTC
539,111,31,shipped,2012-03-11 11:54:36 UTC,2012-03-11 11:54:36 UTC
540,111,86,shipped,2012-03-23 10:54:36 UTC,2012-03-23 10:54:36 UTC
541,112,95,shipped,2012-03-06 15:54:36 UTC,2012-03-06 15:54:36 UTC
542,112,85,shipped,2012-03-17 04:54:36 UTC,2012-03-17 04:54:36 UTC
543,112,25,shipped,2012-03-16 10:54:36 UTC,2012-03-16 10:54:36 UTC
544,112,3,shipped,2012-03-22 10:54:36 UTC,2012-03-22 10:54:36 UTC
545,112,40,shipped,2012-03-19 15:54:36 UTC,2012-03-19 15:54:36 UTC
546,112,14,shipped,2012-03-14 13:54:36 UTC,2012-03-14 13:54:36 UTC
547,112,31,shipped,2012-03-24 23:54:36 UTC,2012-03-24 23:54:36 UTC
548,112,89,shipped,2012-03-26 12:54:36 UTC,2012-03-26 12:54:36 UTC
549,112,29,shipped,2012-03-14 12:54:36 UTC,2012-03-14 12:54:36 UTC
550,112,97,shipped,2012-03-21 07:54:36 UTC,2012-03-21 07:54:36 UTC
551,113,69,shipped,2012-03-26 14:54:36 UTC,2012-03-26 14:54:36 UTC
552,113,30,shipped,2012-03-11 04:54:36 UTC,2012-03-11 04:54:36 UTC
553,114,90,shipped,2012-03-11 01:54:36 UTC,2012-03-11 01:54:36 UTC
554,114,91,shipped,2012-03-07 03:54:36 UTC,2012-03-07 03:54:36 UTC
555,114,89,shipped,2012-03-07 16:54:36 UTC,2012-03-07 16:54:36 UTC
556,114,5,shipped,2012-03-15 02:54:36 UTC,2012-03-15 02:54:36 UTC
557,114,33,shipped,2012-03-19 03:54:36 UTC,2012-03-19 03:54:36 UTC
558,114,98,shipped,2012-03-24 10:54:36 UTC,2012-03-24 10:54:36 UTC
559,115,49,shipped,2012-03-10 04:54:36 UTC,2012-03-10 04:54:36 UTC
560,115,91,shipped,2012-03-22 22:54:36 UTC,2012-03-22 22:54:36 UTC
561,115,26,shipped,2012-03-11 22:54:36 UTC,2012-03-11 22:54:36 UTC
562,115,38,shipped,2012-03-24 03:54:36 UTC,2012-03-24 03:54:36 UTC
563,116,71,shipped,2012-03-26 11:54:37 UTC,2012-03-26 11:54:37 UTC
564,116,29,shipped,2012-03-19 13:54:37 UTC,2012-03-19 13:54:37 UTC
565,116,67,shipped,2012-03-07 07:54:37 UTC,2012-03-07 07:54:37 UTC
566,116,78,shipped,2012-03-09 00:54:37 UTC,2012-03-09 00:54:37 UTC
567,116,79,shipped,2012-03-08 18:54:37 UTC,2012-03-08 18:54:37 UTC
568,117,2,shipped,2012-03-08 09:54:37 UTC,2012-03-08 09:54:37 UTC
569,117,87,shipped,2012-03-18 11:54:37 UTC,2012-03-18 11:54:37 UTC
570,117,22,shipped,2012-03-16 20:54:37 UTC,2012-03-16 20:54:37 UTC
571,117,56,shipped,2012-03-18 07:54:37 UTC,2012-03-18 07:54:37 UTC
572,117,95,shipped,2012-03-26 11:54:37 UTC,2012-03-26 11:54:37 UTC
573,117,84,shipped,2012-03-19 18:54:37 UTC,2012-03-19 18:54:37 UTC
574,117,73,shipped,2012-03-25 05:54:37 UTC,2012-03-25 05:54:37 UTC
575,117,60,shipped,2012-03-12 21:54:37 UTC,2012-03-12 21:54:37 UTC
576,117,53,shipped,2012-03-18 06:54:37 UTC,2012-03-18 06:54:37 UTC
577,118,9,shipped,2012-03-22 14:54:37 UTC,2012-03-22 14:54:37 UTC
578,118,33,shipped,2012-03-27 05:54:37 UTC,2012-03-27 05:54:37 UTC
579,118,11,shipped,2012-03-23 13:54:37 UTC,2012-03-23 13:54:37 UTC
580,118,28,shipped,2012-03-23 22:54:37 UTC,2012-03-23 22:54:37 UTC
581,118,4,shipped,2012-03-09 16:54:37 UTC,2012-03-09 16:54:37 UTC
582,118,80,shipped,2012-03-20 07:54:37 UTC,2012-03-20 07:54:37 UTC
583,118,80,shipped,2012-03-21 20:54:38 UTC,2012-03-21 20:54:38 UTC
584,118,99,shipped,2012-03-24 02:54:38 UTC,2012-03-24 02:54:38 UTC
585,118,14,shipped,2012-03-25 01:54:38 UTC,2012-03-25 01:54:38 UTC
586,118,17,shipped,2012-03-21 08:54:38 UTC,2012-03-21 08:54:38 UTC
587,119,8,shipped,2012-03-18 04:54:38 UTC,2012-03-18 04:54:38 UTC
588,119,22,shipped,2012-03-18 09:54:38 UTC,2012-03-18 09:54:38 UTC
589,119,79,shipped,2012-03-25 17:54:38 UTC,2012-03-25 17:54:38 UTC
590,119,48,shipped,2012-03-18 19:54:38 UTC,2012-03-18 19:54:38 UTC
591,119,61,shipped,2012-03-07 01:54:38 UTC,2012-03-07 01:54:38 UTC
592,119,15,shipped,2012-03-26 08:54:38 UTC,2012-03-26 08:54:38 UTC
593,119,1,shipped,2012-03-17 12:54:38 UTC,2012-03-17 12:54:38 UTC
594,119,45,shipped,2012-03-17 08:54:38 UTC,2012-03-17 08:54:38 UTC
595,119,49,shipped,2012-03-09 17:54:38 UTC,2012-03-09 17:54:38 UTC
596,120,45,shipped,2012-03-11 20:54:38 UTC,2012-03-11 20:54:38 UTC
597,122,73,shipped,2012-03-25 03:54:38 UTC,2012-03-25 03:54:38 UTC
598,122,60,shipped,2012-03-27 04:54:38 UTC,2012-03-27 04:54:38 UTC
599,122,32,shipped,2012-03-09 23:54:38 UTC,2012-03-09 23:54:38 UTC
600,122,30,shipped,2012-03-23 04:54:38 UTC,2012-03-23 04:54:38 UTC
601,123,84,shipped,2012-03-27 07:54:38 UTC,2012-03-27 07:54:38 UTC
602,123,53,shipped,2012-03-10 12:54:39 UTC,2012-03-10 12:54:39 UTC
603,123,73,shipped,2012-03-16 01:54:39 UTC,2012-03-16 01:54:39 UTC
604,123,66,shipped,2012-03-25 05:54:39 UTC,2012-03-25 05:54:39 UTC
605,123,81,shipped,2012-03-12 19:54:39 UTC,2012-03-12 19:54:39 UTC
606,123,22,shipped,2012-03-22 07:54:39 UTC,2012-03-22 07:54:39 UTC
607,124,59,shipped,2012-03-07 10:54:39 UTC,2012-03-07 10:54:39 UTC
608,124,1,shipped,2012-03-27 06:54:39 UTC,2012-03-27 06:54:39 UTC
609,125,74,shipped,2012-03-16 21:54:39 UTC,2012-03-16 21:54:39 UTC
610,125,20,shipped,2012-03-24 22:54:39 UTC,2012-03-24 22:54:39 UTC
611,125,53,shipped,2012-03-27 01:54:39 UTC,2012-03-27 01:54:39 UTC
612,125,100,shipped,2012-03-23 22:54:39 UTC,2012-03-23 22:54:39 UTC
613,126,57,shipped,2012-03-15 21:54:39 UTC,2012-03-15 21:54:39 UTC
614,126,74,shipped,2012-03-10 02:54:39 UTC,2012-03-10 02:54:39 UTC
615,126,9,shipped,2012-03-16 18:54:39 UTC,2012-03-16 18:54:39 UTC
616,126,75,shipped,2012-03-12 02:54:39 UTC,2012-03-12 02:54:39 UTC
617,126,71,shipped,2012-03-24 23:54:39 UTC,2012-03-24 23:54:39 UTC
618,126,5,shipped,2012-03-10 07:54:39 UTC,2012-03-10 07:54:39 UTC
619,126,2,shipped,2012-03-27 11:54:39 UTC,2012-03-27 11:54:39 UTC
620,126,11,shipped,2012-03-26 13:54:39 UTC,2012-03-26 13:54:39 UTC
621,126,91,shipped,2012-03-13 20:54:39 UTC,2012-03-13 20:54:39 UTC
622,127,49,shipped,2012-03-06 14:54:39 UTC,2012-03-06 14:54:39 UTC
623,127,23,shipped,2012-03-26 18:54:40 UTC,2012-03-26 18:54:40 UTC
624,127,44,shipped,2012-03-26 06:54:40 UTC,2012-03-26 06:54:40 UTC
625,127,94,shipped,2012-03-21 07:54:40 UTC,2012-03-21 07:54:40 UTC
626,127,75,shipped,2012-03-16 03:54:40 UTC,2012-03-16 03:54:40 UTC
627,127,52,shipped,2012-03-23 05:54:40 UTC,2012-03-23 05:54:40 UTC
628,127,25,shipped,2012-03-10 08:54:40 UTC,2012-03-10 08:54:40 UTC
629,127,72,shipped,2012-03-20 07:54:40 UTC,2012-03-20 07:54:40 UTC
630,127,81,shipped,2012-03-25 21:54:40 UTC,2012-03-25 21:54:40 UTC
631,127,11,shipped,2012-03-13 16:54:40 UTC,2012-03-13 16:54:40 UTC
632,128,80,shipped,2012-03-25 00:54:40 UTC,2012-03-25 00:54:40 UTC
633,128,35,shipped,2012-03-10 20:54:40 UTC,2012-03-10 20:54:40 UTC
634,128,40,shipped,2012-03-10 02:54:40 UTC,2012-03-10 02:54:40 UTC
